gnz-id,name,club,step,division,competition,round-type,fx-total,fx-d,fx-e,fx-n,fx-rank,ph-total,ph-d,ph-e,ph-n,ph-rank,sr-total,sr-d,sr-e,sr-n,sr-rank,vt-total,vt-d,vt-e,vt-n,vt-rank,pb-total,pb-d,pb-e,pb-n,pb-rank,hb-total,hb-d,hb-e,hb-n,hb-rank,aa-score,aa-rank,date-created
566194,Christopher Simmers,Argos Gymnastics Club,MAG Level 2,NONE,MIGS Elementary Artistic 2023 Competition,All around,10.6,2,8.6,0,3,10.4,2,8.4,0,2,9.5,2,7.5,0,3,11.2,2,9.2,0,2,9.7,2,7.7,0,8,9.8,2,7.8,0,2,61.200,3,2023-05-26T23:31:56.074Z
719902,James Sayer,Argos Gymnastics Club,MAG Level 2,NONE,MIGS Elementary Artistic 2023 Competition,All around,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.000,0,2023-05-26T23:09:59.224Z
296157,Hunter Parker,Te Awamutu Gym Sports,MAG Level 2,NONE,MIGS Elementary Artistic 2023 Competition,All around,10.2,2,8.2,0,6,8.0,2,6.0,0,7,8.95,2,6.95,0,7,9.6,2,7.6,0,8,10.75,2,8.75,0,1,9.4,2,7.4,0,4,56.900,6,2023-05-26T23:28:55.941Z
634101,Ben Smithells,Te Awamutu Gym Sports,MAG Level 2,NONE,MIGS Elementary Artistic 2023 Competition,All around,10.05,2,8.05,0,7,7.5,2,5.5,0,9,8.9,2,6.9,0,8,9.9,2,7.9,0,6,10.0,2,8.0,0,5,8.4,2,6.4,0,7,54.750,7,2023-05-26T23:29:56.105Z
634472,Connor Tomelty,Huntly Gymnastics Club,MAG Level 2,NONE,MIGS Elementary Artistic 2023 Competition,All around,9.7,2,7.7,0,8,7.7,2,5.7,0,8,9.4,2,7.4,0,4,9.4,2,7.4,0,9,10.65,2,8.65,0,2,0.0,0,0.0,0,0,46.850,9,2023-05-26T23:21:08.268Z
607125,Keegan Van Otterdyk,Huntly Gymnastics Club,MAG Level 2,NONE,MIGS Elementary Artistic 2023 Competition,All around,8.5,2,6.5,0,9,8.4,2,6.4,0,6,8.25,2,6.25,0,9,9.8,2,7.8,0,7,7.55,1,6.55,0,9,6.8,1,5.8,0,8,49.300,8,2023-05-26T23:22:13.176Z
687571,Josiah Tutahione,Huntly Gymnastics Club,MAG Level 2,NONE,MIGS Elementary Artistic 2023 Competition,All around,11.4,2,9.4,0,1,10.3,2,8.3,0,3,10.6,2,8.6,0,2,11.1,2,9.1,0,3,9.85,2,7.85,0,7,9.8,2,7.8,0,2,63.050,2,2023-05-26T23:24:30.268Z
648952,Kaleb Budd,Mount Tauhara Gymnastics,MAG Level 2,NONE,MIGS Elementary Artistic 2023 Competition,All around,10.45,2,8.45,0,4,9.9,2,7.9,0,4,9.05,2,7.05,0,6,10.9,2,8.9,0,5,10.05,2,8.05,0,4,9.3,2,7.3,0,5,59.650,5,2023-05-26T23:32:16.742Z
705994,Dominic Mcelhone,Mount Tauhara Gymnastics,MAG Level 2,NONE,MIGS Elementary Artistic 2023 Competition,All around,11.1,2,9.1,0,2,10.6,2,8.6,0,1,9.25,1,8.25,0,5,11.3,2,9.3,0,1,10.65,2,8.65,0,2,10.2,2,8.2,0,1,63.100,1,2023-05-26T23:33:04.612Z
600538,Braxton Muncaster,Huntly Gymnastics Club,MAG Level 2,NONE,MIGS Elementary Artistic 2023 Competition,All around,10.35,2,8.35,0,5,9.2,2,7.2,0,5,10.65,2,8.65,0,1,11.0,2,9.0,0,4,9.95,2,7.95,0,6,8.9,2,6.9,0,6,60.050,4,2023-05-26T23:23:22.519Z
