gnz-id,name,club,step,division,competition,round-type,fx-total,fx-d,fx-e,fx-n,fx-rank,ph-total,ph-d,ph-e,ph-n,ph-rank,sr-total,sr-d,sr-e,sr-n,sr-rank,vt-total,vt-d,vt-e,vt-n,vt-rank,pb-total,pb-d,pb-e,pb-n,pb-rank,hb-total,hb-d,hb-e,hb-n,hb-rank,aa-score,aa-rank,date-created
278646,James Kehoe Rowden,Capital Gymnastics,Level 3,NONE,Capital Juniors 2023,"All Around, App & Team",10.5,2.0,8.5,0,8,11.15,2,9.15,0,3,10.9,2,8.9,0,2,10.25,2,8.25,0,17,11.5,2.0,9.5,0,1,10.25,2,8.25,0,6,64.550,3,2023-05-28T02:25:53.857Z
220989,Marcus Clark,Capital Gymnastics,Level 3,NONE,Capital Juniors 2023,"All Around, App & Team",10.05,2.0,8.05,0,9,11.0,2,9.0,0,5,10.8,2,8.8,0,3,11.1,2,9.1,0,3,11.05,2.0,9.05,0,4,10.9,2,8.9,0,1,64.900,1,2023-05-28T02:26:22.700Z
296457,Alex Chen,Hutt Valley Gymnastics,Level 3,NONE,Capital Juniors 2023,"All Around, App & Team",9.9,2.0,7.9,0,10,9.05,2,7.05,0,15,9.6,2,7.6,0,13,10.8,2,8.8,0,8,9.15,1.0,8.15,0,18,8.35,2,6.35,0,15,56.850,15,2023-05-28T02:16:53.480Z
566082,Zavier Alcomendras,Hutt Valley Gymnastics,Level 3,NONE,Capital Juniors 2023,"All Around, App & Team",10.95,2.0,8.95,0,3,10.6,2,8.6,0,8,10.45,2,8.45,0,6,10.8,2,8.8,0,8,11.45,2.0,9.45,0,2,10.25,2,8.25,0,6,64.500,4,2023-05-28T02:17:32.715Z
290246,Maxim Kniazev,Hutt Valley Gymnastics,Level 3,NONE,Capital Juniors 2023,"All Around, App & Team",10.7,2.0,8.7,0,5,11.1,2,9.1,0,4,10.2,2,8.2,0,7,10.85,2,8.85,0,7,10.9,2.0,8.9,0,7,10.9,2,8.9,0,1,64.650,2,2023-05-28T02:18:35.778Z
619851,Liam Yamazaki,Hutt Valley Gymnastics,Level 3,NONE,Capital Juniors 2023,"All Around, App & Team",11.0,2.3,8.7,0,2,9.1,2,7.1,0,13,11.0,2,9.0,0,1,11.05,2,9.05,0,4,11.05,2.0,9.05,0,4,9.8,2,7.8,0,9,63.000,7,2023-05-28T02:20:06.783Z
296471,Caid Holmes,Hutt Valley Gymnastics,Level 3,NONE,Capital Juniors 2023,"All Around, App & Team",10.55,2.3,8.25,0,6,8.65,1,7.65,0,16,10.7,2,8.7,0,4,11.6,2,9.6,0,1,10.9,2.0,8.9,0,7,10.6,2,8.6,0,4,63.000,7,2023-05-28T02:20:49.885Z
548347,Christian Bonandji Devane Dju,Kapiti Gymnastics,Level 3,NONE,Capital Juniors 2023,"All Around, App & Team",9.9,2.0,7.9,0,10,9.9,2,7.9,0,11,9.6,2,7.6,0,13,10.95,2,8.95,0,5,9.85,2.0,7.85,0,14,6.95,1,5.95,0,18,57.150,14,2023-05-28T02:26:51.178Z
586890,Liam Davidson,Kapiti Gymnastics,Level 3,NONE,Capital Juniors 2023,"All Around, App & Team",10.9,2.3,8.6,0,4,9.75,2,7.75,0,12,9.05,2,7.05,0,17,10.3,2,8.3,0,15,9.75,2.0,7.75,0,16,8.45,2,6.45,0,13,58.200,12,2023-05-28T02:27:15.759Z
597613,Shion Tavendale,Kapiti Gymnastics,Level 3,NONE,Capital Juniors 2023,"All Around, App & Team",9.5,2.0,7.5,0,13,10.2,2,8.2,0,9,9.95,2,7.95,0,12,10.3,2,8.3,0,15,10.4,2.0,8.4,0,11,7.85,2,5.85,0,17,58.200,12,2023-05-28T02:27:39.875Z
