gnz-id,name,club,step,division,competition,round-type,fx-total,fx-d,fx-e,fx-n,fx-rank,ph-total,ph-d,ph-e,ph-n,ph-rank,sr-total,sr-d,sr-e,sr-n,sr-rank,vt-total,vt-d,vt-e,vt-n,vt-rank,pb-total,pb-d,pb-e,pb-n,pb-rank,hb-total,hb-d,hb-e,hb-n,hb-rank,aa-score,aa-rank,date-created
697620,Ashley Cameron,Capital Gymnastics,Level 2,NONE,Hutt Valley Elementary Competition,"All-around, App, Teams",9.55,2,7.55,0,10,2.75,2,0.75,0,23,8.7,2,6.7,0,15,10.2,2,8.2,0,19,8.9,2,6.9,0,24,6.95,2,4.95,0,14,47.050,18,2025-05-24T05:04:44.231Z
684826,Atticus Woodfield,Capital Gymnastics,Level 2,NONE,Hutt Valley Elementary Competition,"All-around, App, Teams",9.05,2,7.05,0,16,10.5,2,8.5,0,6,9.7,2,7.7,0,3,10.9,2,8.9,0,10,10.95,2,8.95,0,8,5.05,1,4.05,0,17,56.150,12,2025-05-24T05:05:33.790Z
813688,Justin Liu,Capital Gymnastics,Level 2,NONE,Hutt Valley Elementary Competition,"All-around, App, Teams",10.8,2,8.8,0,2,10.15,2,8.15,0,7,9.45,2,7.45,0,7,11.0,2,9.0,0,9,10.05,2,8.05,0,14,7.6,2,5.6,0,10,59.050,6,2025-05-24T05:06:43.144Z
648767,Olivier Desiles,Harbour City Gymnastics,Level 2,NONE,Hutt Valley Elementary Competition,"All-around, App, Teams",8.3,2,6.3,0,23,2.0,2,0.0,0,24,7.35,2,5.35,0,23,8.3,0,8.3,0,25,9.45,2,7.45,0,19,3.55,1,2.55,0,23,38.950,25,2025-05-24T05:11:35.398Z
749889,Oliver Wright,Hutt Valley Gymnastics,Level 2,NONE,Hutt Valley Elementary Competition,"All-around, App, Teams",9.3,2,7.3,0,13,2.0,2,0.0,0,24,7.85,2,5.85,0,21,10.45,2,8.45,0,15,9.3,2,7.3,0,20,7.95,1,6.95,0,8,46.850,19,2025-05-24T05:05:26.155Z
790223,Oscar O'Hara,Hutt Valley Gymnastics,Level 2,NONE,Hutt Valley Elementary Competition,"All-around, App, Teams",8.6,2,6.6,0,21,7.1,2,5.1,0,15,9.35,2,7.35,0,9,11.1,2,9.1,0,4,11.3,2,9.3,0,3,6.75,2,4.75,0,15,54.200,14,2025-05-24T05:07:25.834Z
594228,Sahand Akhoond,Hutt Valley Gymnastics,Level 2,NONE,Hutt Valley Elementary Competition,"All-around, App, Teams",8.1,1,7.1,0,25,2.8,2,0.8,0,22,8.3,2,6.3,0,19,10.3,2,8.3,0,18,9.85,2,7.85,0,16,4.2,1,3.2,0,20,43.550,22,2025-05-24T05:08:45.988Z
530387,Jaxon Polaczuk,Hutt Valley Gymnastics,Level 2,NONE,Hutt Valley Elementary Competition,"All-around, App, Teams",8.75,2,6.75,0,19,3.0,2,1.0,0,21,8.05,2,6.05,0,20,11.25,2,9.25,0,3,9.0,2,7.0,0,23,5.2,1,4.2,0,16,45.250,21,2025-05-24T05:09:58.837Z
608753,Rafael Jimenez,Hutt Valley Gymnastics,Level 2,NONE,Hutt Valley Elementary Competition,"All-around, App, Teams",9.6,2,7.6,0,9,10.9,2,8.9,0,2,8.45,2,6.45,0,18,10.05,2,8.05,0,21,10.15,2,8.15,0,13,8.15,1,7.15,0,6,57.300,9,2025-05-24T05:10:53.803Z
549340,Riaan Joshi,Hutt Valley Gymnastics,Level 2,NONE,Hutt Valley Elementary Competition,"All-around, App, Teams",8.95,2,6.95,0,18,4.45,1,3.45,0,19,5.7,2,3.7,0,25,9.85,2,7.85,0,22,8.8,2,6.8,0,25,4.15,0,4.15,0,21,41.900,23,2025-05-24T04:59:07.413Z
