gnz-id,name,club,step,division,competition,round-type,fx-total,fx-d,fx-e,fx-n,fx-rank,ph-total,ph-d,ph-e,ph-n,ph-rank,sr-total,sr-d,sr-e,sr-n,sr-rank,vt-total,vt-d,vt-e,vt-n,vt-rank,pb-total,pb-d,pb-e,pb-n,pb-rank,hb-total,hb-d,hb-e,hb-n,hb-rank,aa-score,aa-rank,date-created
296935,Deklan Waites,ARGOS Gymnastics,Level 4,NONE,2023 Tri Star Senior Champs,"AA, Team & Apparatus",9.0,1.0,8.0,0,21,10.9,2.0,8.9,0,9,10.5,2.0,8.5,0,10,9.15,2,7.15,0,25,10.0,2.0,8.0,0,11,10.4,2.0,8.4,0,12,59.950,15,2023-05-12T21:54:50.664Z
554449,Kody Jackson,ARGOS Gymnastics,Level 4,NONE,2023 Tri Star Senior Champs,"AA, Team & Apparatus",10.25,2.3,7.95,0,9,10.5,2.0,8.5,0,12,10.15,2.0,8.15,0,14,10.8,2,8.8,0,8,10.7,2.0,8.7,0,3,10.75,2.0,8.75,0,6,63.150,9,2023-05-12T21:55:47.121Z
597403,Tyler Becker,ARGOS Gymnastics,Level 4,NONE,2023 Tri Star Senior Champs,"AA, Team & Apparatus",9.25,1.0,8.25,0,18,7.6,2.0,5.6,0,25,11.1,2.3,8.8,0,4,10.75,2,8.75,0,10,10.1,2.0,8.1,0,10,10.45,2.0,8.45,0,11,59.250,16,2023-05-12T21:53:29.661Z
298848,Joshua Wilcox,Counties Manukau,Level 4,NONE,2023 Tri Star Senior Champs,"AA, Team & Apparatus",9.25,1.0,8.25,0,18,11.25,2.0,9.25,0,4,10.75,2.0,8.75,0,8,11.3,2,9.3,0,4,10.0,2.3,7.7,0,11,10.75,2.0,8.75,0,6,63.300,7,2023-05-12T21:55:12.772Z
251482,Lucas Zhao,Counties Manukau,Level 4,NONE,2023 Tri Star Senior Champs,"AA, Team & Apparatus",9.85,2.0,7.85,0,12,11.0,2.0,9.0,0,7,10.45,2.0,8.45,0,11,10.4,2,8.4,0,19,9.9,2.3,7.6,0,14,10.55,2.0,8.55,0,9,62.150,12,2023-05-12T22:18:23.305Z
544981,Mario Nasa,Counties Manukau,Level 4,NONE,2023 Tri Star Senior Champs,"AA, Team & Apparatus",8.7,1.0,7.7,0,23,9.05,1.0,8.05,0,24,9.95,2.0,7.95,0,17,10.55,2,8.55,0,15,9.45,2.0,7.45,0,17,10.35,2.0,8.35,0,13,58.050,22,2023-05-12T22:00:14.774Z
288640,Quinn Carpenter,Counties Manukau,Level 4,NONE,2023 Tri Star Senior Champs,"AA, Team & Apparatus",10.05,2.0,8.05,0,10,9.75,2.0,7.75,0,18,10.15,2.0,8.15,0,14,10.7,2,8.7,0,12,9.3,2.0,7.3,0,20,8.55,2.0,6.55,0,23,58.500,19,2023-05-12T22:01:32.622Z
540776,Zack Lauer,Counties Manukau,Level 4,NONE,2023 Tri Star Senior Champs,"AA, Team & Apparatus",8.4,1.0,7.4,0,25,10.8,2.0,8.8,0,10,9.1,2.0,7.1,0,24,9.65,2,7.65,0,24,8.3,1.0,7.3,0,23,7.15,1.0,6.15,0,25,53.400,25,2023-05-12T21:53:59.526Z
304236,Aukaha Keogh,Christchurch School of Gymnastics,Level 4,NONE,2023 Tri Star Senior Champs,"AA, Team & Apparatus",10.9,2.3,8.6,0,2,11.0,2.0,9.0,0,7,10.35,2.3,8.05,0,13,11.55,2,9.55,0,3,10.8,2.3,8.5,0,1,11.2,2.3,8.9,0,1,65.800,2,2023-05-12T22:00:01.976Z
268749,Bodhi Arthur,Christchurch School of Gymnastics,Level 4,NONE,2023 Tri Star Senior Champs,"AA, Team & Apparatus",10.35,2.3,8.05,0,7,10.3,2.0,8.3,0,13,11.05,2.3,8.75,0,5,10.65,2,8.65,0,13,10.5,2.0,8.5,0,6,10.5,2.0,8.5,0,10,63.350,6,2023-05-12T21:59:00.219Z
