gnz-id,name,club,step,division,competition,round-type,fx-total,fx-d,fx-e,fx-n,fx-rank,ph-total,ph-d,ph-e,ph-n,ph-rank,sr-total,sr-d,sr-e,sr-n,sr-rank,vt-total,vt-d,vt-e,vt-n,vt-rank,pb-total,pb-d,pb-e,pb-n,pb-rank,hb-total,hb-d,hb-e,hb-n,hb-rank,aa-score,aa-rank,date-created
600550,Vincent Cresswell,Huntly,Level 5,NONE,Midlands Seniors 2023,All-around,9.45,2.0,7.45,0,8,6.35,2.0,4.35,0,10,10.3,2.0,8.3,0,6,10.75,2,8.75,0,6,9.65,2.0,7.65,0,9,8.75,1.0,7.75,0,8,55.250,9,2023-05-20T03:48:47.589Z
287372,Jack Crawford,Huntly,Level 5,NONE,Midlands Seniors 2023,All-around,7.35,1.0,6.35,0,10,5.4,2.0,3.4,0,11,9.6,2.0,7.6,0,9,11.25,2,9.25,0,1,10.05,2.0,8.05,0,8,9.0,2.0,7.0,0,7,52.650,10,2023-05-20T03:49:08.885Z
600551,Johnsen Cresswell,Huntly,Level 5,NONE,Midlands Seniors 2023,All-around,6.0,0.0,6.0,0,11,7.0,2.0,5.0,0,9,9.2,2.0,7.2,0,11,10.65,2,8.65,0,9,9.2,2.0,7.2,0,11,6.65,0.0,6.65,0,11,48.700,11,2023-05-20T03:49:30.181Z
287367,Ben Biddulph,Huntly,Level 5,NONE,Midlands Seniors 2023,All-around,9.95,2.3,7.65,0,5,8.4,2.0,6.4,0,8,11.1,2.3,8.8,0,2,11.15,2,9.15,0,2,10.9,2.3,8.6,0,2,10.65,2.3,8.35,0,1,62.150,6,2023-05-20T03:43:10.830Z
187189,Dylan Simpson,Hamilton,Level 5,NONE,Midlands Seniors 2023,All-around,10.65,2.3,8.35,0,2,10.75,2.3,8.45,0,4,11.0,2.3,8.7,0,4,11.15,2,9.15,0,2,10.35,2.0,8.35,0,7,10.3,2.0,8.3,0,4,64.200,2,2023-05-20T03:43:39.430Z
244768,Paxton Polaczuk,Hamilton,Level 5,NONE,Midlands Seniors 2023,All-around,7.75,0.0,7.75,0,9,9.8,2.0,7.8,0,7,9.75,2.0,7.75,0,8,10.75,2,8.75,0,6,9.55,2.0,7.55,0,10,8.2,0.0,8.2,0,9,55.800,8,2023-05-20T03:45:00.752Z
262238,Max Conlon,Hamilton,Level 5,NONE,Midlands Seniors 2023,All-around,10.7,2.0,8.7,0,1,11.1,2.3,8.8,0,3,10.8,2.0,8.8,0,5,10.75,2,8.75,0,6,10.4,2.3,8.1,0,6,10.45,2.0,8.45,0,3,64.200,2,2023-05-20T03:46:13.675Z
523501,Samuel Williams,Hamilton,Level 5,NONE,Midlands Seniors 2023,All-around,10.55,2.0,8.55,0,3,11.65,2.3,9.35,0,1,11.05,2.0,9.05,0,3,10.55,2,8.55,0,11,11.15,2.6,8.55,0,1,10.5,2.0,8.5,0,2,65.450,1,2023-05-20T03:47:56.370Z
184985,Eric Rushton,ARGOS,Level 5,NONE,Midlands Seniors 2023,All-around,9.6,1.3,8.3,0,6,11.2,2.3,8.9,0,2,10.05,2.0,8.05,0,7,10.65,2,8.65,0,9,10.85,2.3,8.55,0,3,9.9,2.0,7.9,0,5,62.250,5,2023-05-20T03:44:24.891Z
275666,Troy Scrimgeour,ARGOS,Level 5,NONE,Midlands Seniors 2023,All-around,10.0,1.6,8.4,0,4,10.05,2.0,8.05,0,6,11.35,2.3,9.05,0,1,10.85,2,8.85,0,5,10.55,2.3,8.25,0,5,9.6,2.0,7.6,0,6,62.400,4,2023-05-20T03:45:06.878Z
230268,Abel Standen,ARGOS,Level 5,NONE,Midlands Seniors 2023,All-around,9.55,1.3,8.25,0,7,10.3,2.0,8.3,0,5,9.45,1.0,8.45,0,10,11.1,2,9.1,0,4,10.7,1.6,9.1,0,4,6.75,1.0,5.75,0,10,57.850,7,2023-05-20T03:48:12.110Z
