,gnz-id,name,club,step,division,competition,round-type,fx-total,fx-d,fx-e,ph-total,ph-d,ph-e,sr-total,sr-d,sr-e,vt-total,vt-d,vt-e,pb-total,pb-d,pb-e,hb-total,hb-d,hb-e,aa-score,aa-rank,date-created
0,304051,Caleb Baxter,Affinity Gymnastics Academy,Level 4,NONE,South Island Gymnastics Championships 2022,"AA, Apps and Teams",8.45,1.0,7.45,8.55,1,7.55,10.1,2.0,8.1,10.65,2,8.65,8.35,2.0,6.35,10.35,2,8.35,56.450,,2022-07-02
1,200576,Callum Baird,Affinity Gymnastics Academy,Level 4,NONE,South Island Gymnastics Championships 2022,"AA, Apps and Teams",8.5,1.0,7.5,10.1,2,8.1,10.8,2.3,8.5,11.1,2,9.1,9.65,2.0,7.65,9.95,2,7.95,60.100,,2022-07-02
2,236580,James Watson,Aspiring Gymsports,Level 4,NONE,South Island Gymnastics Championships 2022,"AA, Apps and Teams",10.05,2.0,8.05,7.95,2,5.95,8.95,2.0,6.95,10.45,2,8.45,6.5,1.0,5.5,9.5,2,7.5,53.400,,2022-07-02
3,304236,Aukaha Keogh,Christchurch School of Gymnastics,Level 4,NONE,South Island Gymnastics Championships 2022,"AA, Apps and Teams",10.4,2.0,8.4,10.3,2,8.3,8.75,2.0,6.75,9.55,2,7.55,9.3,2.0,7.3,10.4,2,8.4,58.700,,2022-07-02
4,268749,Bodhi Arthur,Christchurch School of Gymnastics,Level 4,NONE,South Island Gymnastics Championships 2022,"AA, Apps and Teams",8.7,1.3,7.4,7.85,2,5.85,10.05,2.3,7.75,9.2,2,7.2,9.05,1.0,8.05,9.95,2,7.95,54.800,,2022-07-02
5,279226,Josiah Arndt,Christchurch School of Gymnastics,Level 4,NONE,South Island Gymnastics Championships 2022,"AA, Apps and Teams",9.65,2.0,7.65,8.75,2,6.75,9.25,2.3,6.95,9.75,2,7.75,8.75,1.3,7.45,9.45,2,7.45,55.600,,2022-07-02
6,304197,Ted Jiang,Christchurch School of Gymnastics,Level 4,NONE,South Island Gymnastics Championships 2022,"AA, Apps and Teams",0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.000,,2022-07-02
7,245376,Lucas Henderson,ICE Gymsports,Level 4,NONE,South Island Gymnastics Championships 2022,"AA, Apps and Teams",10.35,2.3,8.05,10.3,2,8.3,10.8,2.3,8.5,10.95,2,8.95,9.45,2.0,7.45,9.7,2,7.7,61.550,,2022-07-02
8,534006,Alex Scarlett,Invercargill Gymnastic Club,Level 4,NONE,South Island Gymnastics Championships 2022,"AA, Apps and Teams",9.25,1.3,7.95,9.0,2,7.0,10.0,2.0,8.0,10.4,2,8.4,8.95,2.0,6.95,11.2,2,9.2,58.800,,2022-07-02
9,273670,Liam Del Rey,Olympia Gymnastic Club,Level 4,NONE,South Island Gymnastics Championships 2022,"AA, Apps and Teams",10.75,2.0,8.75,11.4,2,9.4,11.5,2.3,9.2,11.05,2,9.05,9.9,2.0,7.9,11.1,2,9.1,65.700,,2022-07-02
