gnz-id,name,club,step,division,competition,round-type,day,v-total,v-d,v-rank,ub-total,ub-d,ub-rank,bb-total,bb-d,bb-rank,fx-total,fx-d,fx-rank,aa-score,aa-rank,date-created
,Pippa KNIGHT,Affinity Gymnastics Academy,STEP 2,UNDER,2022 Te Wero Whakataetae,All Around & Apparatus Final,,14.55,5,0,13.1,5.0,0,14.0,5.0,0,12.65,5.0,0,54.300,,2022-07-09
,Elza CRAVEN,Affinity Gymnastics Academy,STEP 2,UNDER,2022 Te Wero Whakataetae,All Around & Apparatus Final,,13.8,5,0,14.55,5.0,0,13.05,4.5,0,13.15,5.0,0,54.550,,2022-07-09
,Emily DREAVER,Affinity Gymnastics Academy,STEP 2,UNDER,2022 Te Wero Whakataetae,All Around & Apparatus Final,,13.6,5,0,12.65,5.0,0,11.45,4.0,0,13.1,5.0,0,50.800,,2022-07-09
,Onali TANISHA WIJEKOON,Affinity Gymnastics Academy,STEP 2,OVER,2022 Te Wero Whakataetae,All Around & Apparatus Final,,13.9,5,0,12.1,5.0,0,13.15,4.5,0,12.0,5.0,0,51.150,,2022-07-09
,Milika LUVENITOGA,Affinity Gymnastics Academy,STEP 2,OVER,2022 Te Wero Whakataetae,All Around & Apparatus Final,,14.05,5,0,12.85,5.0,0,11.7,4.7,0,12.5,5.0,0,51.100,,2022-07-09
,Ailish HEATH,Affinity Gymnastics Academy,STEP 2,OVER,2022 Te Wero Whakataetae,All Around & Apparatus Final,,14.2,5,0,13.05,5.0,0,11.65,4.5,0,12.5,5.0,0,51.400,,2022-07-09
,Aaliyah IBBOTSON,Affinity Gymnastics Academy,STEP 2,OVER,2022 Te Wero Whakataetae,All Around & Apparatus Final,,13.55,5,0,12.7,5.0,0,12.35,4.5,0,12.5,5.0,0,51.100,,2022-07-09
,Bonnie McINTYRE,Affinity Gymnastics Academy,STEP 2,UNDER,2022 Te Wero Whakataetae,All Around & Apparatus Final,,14.0,5,0,12.85,5.0,0,13.1,4.5,0,13.6,5.0,0,53.550,,2022-07-09
,Tahlia DAVID,Affinity Gymnastics Academy,STEP 2,OVER,2022 Te Wero Whakataetae,All Around & Apparatus Final,,14.35,5,0,10.95,5.0,0,13.05,4.5,0,11.95,5.0,0,50.300,,2022-07-09
,Emma COGLE,Affinity Gymnastics Academy,STEP 2,UNDER,2022 Te Wero Whakataetae,All Around & Apparatus Final,,13.8,5,0,13.05,5.0,0,13.5,4.5,0,12.85,5.0,0,53.200,,2022-07-09
,Sera Marie LUVENITOGA,Affinity Gymnastics Academy,STEP 2,UNDER,2022 Te Wero Whakataetae,All Around & Apparatus Final,,14.3,5,0,12.95,5.0,0,14.05,5.0,0,13.1,5.0,0,54.400,,2022-07-09
,Dakota SEAMAN,Affinity Gymnastics Academy,STEP 2,UNDER,2022 Te Wero Whakataetae,All Around & Apparatus Final,,13.95,5,0,11.75,5.0,0,13.0,4.5,0,11.8,5.0,0,50.500,,2022-07-09
,Indi McNALLY,Affinity Gymnastics Academy,STEP 2,UNDER,2022 Te Wero Whakataetae,All Around & Apparatus Final,,13.45,5,0,12.35,5.0,0,12.9,4.5,0,12.75,5.0,0,51.450,,2022-07-09
,Pankhuri DE VRIES,Affinity Gymnastics Academy,STEP 2,UNDER,2022 Te Wero Whakataetae,All Around & Apparatus Final,,14.35,5,0,12.65,5.0,0,10.9,4.5,0,10.9,5.0,0,48.800,,2022-07-09
,Olivia WRIGHT,Affinity Gymnastics Academy,STEP 2,UNDER,2022 Te Wero Whakataetae,All Around & Apparatus Final,,14.15,5,0,13.4,5.0,0,11.8,4.5,0,12.55,5.0,0,51.900,,2022-07-09
,Izayleah PRASAD,Affinity Gymnastics Academy,STEP 2,UNDER,2022 Te Wero Whakataetae,All Around & Apparatus Final,,13.7,5,0,12.95,5.0,0,11.8,3.7,0,11.6,4.5,0,50.050,,2022-07-09
,Quinn WILMOTT,Affinity Gymnastics Academy,STEP 2,UNDER,2022 Te Wero Whakataetae,All Around & Apparatus Final,,13.6,5,0,10.7,4.5,0,13.15,4.5,0,11.25,4.5,0,48.700,,2022-07-09
,Ainsley HARRIS,Affinity Gymnastics Academy,STEP 2,UNDER,2022 Te Wero Whakataetae,All Around & Apparatus Final,,13.55,5,0,12.0,5.0,0,12.7,4.5,0,11.2,4.5,0,49.450,,2022-07-09
,Chelsea KOAY,Pathfinders Gymnastics Club,STEP 2,OVER,2022 Te Wero Whakataetae,All Around & Apparatus Final,,14.6,5,0,14.0,5.0,0,13.8,4.5,0,14.25,5.0,0,56.650,,2022-07-09
,Sophie WELSH,Pathfinders Gymnastics Club,STEP 2,OVER,2022 Te Wero Whakataetae,All Around & Apparatus Final,,14.25,5,0,12.1,5.0,0,12.6,4.0,0,13.15,5.0,0,52.100,,2022-07-09
,Piper DOUGLAS,Pathfinders Gymnastics Club,STEP 2,OVER,2022 Te Wero Whakataetae,All Around & Apparatus Final,,13.85,5,0,13.15,5.0,0,13.85,5.0,0,14.05,5.0,0,54.900,,2022-07-09
,Elsie LLOYD,South Canterbury Gymsports,STEP 2,OVER,2022 Te Wero Whakataetae,All Around & Apparatus Final,,13.9,5,0,12.45,5.0,0,13.1,4.5,0,13.7,5.0,0,53.150,,2022-07-09
,Catilin CHARLES,South Canterbury Gymsports,STEP 2,OVER,2022 Te Wero Whakataetae,All Around & Apparatus Final,,13.1,5,0,12.45,5.0,0,12.85,4.5,0,12.9,5.0,0,51.300,,2022-07-09
,Maddison Hames,Te Wero Gymnastics,STEP 2,OVER,2022 Te Wero Whakataetae,All Around & Apparatus Final,,14.2,5,0,13.6,5.0,0,14.45,5.0,0,13.65,5.0,0,55.900,,2022-07-09
,Kallie FYFE,West Melton Gymnastics,STEP 2,UNDER,2022 Te Wero Whakataetae,All Around & Apparatus Final,,13.95,5,0,10.6,4.5,0,11.75,4.2,0,12.1,5.0,0,48.400,,2022-07-09
,Quinn ANANIA,West Melton Gymnastics,STEP 2,OVER,2022 Te Wero Whakataetae,All Around & Apparatus Final,,13.8,5,0,12.85,5.0,0,13.55,4.5,0,13.85,5.0,0,54.050,,2022-07-09
