gnz-id,name,club,step,division,competition,round-type,day,v-total,v-d,v-rank,ub-total,ub-d,ub-rank,bb-total,bb-d,bb-rank,fx-total,fx-d,fx-rank,aa-score,aa-rank,date-created
,Natalya Tavleev,Auckland,Step 8,NONE,2022 New Zealand Gymnastics Championships - Artistic,Team & All-around Finals,,0.0,0.0,0,6.6,2.9,0,7.95,3.9,0,10.35,2.8,0,24.900,,2022-07-13
,Scarlett Lynas,Auckland,Step 8,NONE,2022 New Zealand Gymnastics Championships - Artistic,Team & All-around Finals,,0.0,0.0,0,0.0,0.0,0,8.3,2.8,0,10.8,3.2,0,19.100,,2022-07-13
,Chloe Lindon,Auckland,Step 8,NONE,2022 New Zealand Gymnastics Championships - Artistic,Team & All-around Finals,,12.133,3.2,0,11.0,2.4,0,10.25,3.1,0,11.1,3.4,0,44.483,,2022-07-13
,Milana Henderson,Auckland,Step 8,NONE,2022 New Zealand Gymnastics Championships - Artistic,Team & All-around Finals,,12.4,3.4,0,12.333,3.3,0,11.85,4.2,0,13.1,4.5,0,49.683,,2022-07-13
,Poppy Glasgow,Auckland,Step 8,NONE,2022 New Zealand Gymnastics Championships - Artistic,Team & All-around Finals,,11.566,3.2,0,11.4,3.2,0,11.5,4.8,0,12.65,4.3,0,47.116,,2022-07-13
,Renee Brown,Auckland,Step 8,NONE,2022 New Zealand Gymnastics Championships - Artistic,Team & All-around Finals,,10.766,3.2,0,10.3,3.0,0,11.45,4.3,0,11.75,3.6,0,44.266,,2022-07-13
,Alex Quickenden,Auckland,Step 8,NONE,2022 New Zealand Gymnastics Championships - Artistic,Team & All-around Finals,,12.4,3.4,0,9.8,2.3,0,9.45,2.3,0,11.6,4.0,0,43.250,,2022-07-13
,Aria Johnstone,Auckland,Step 8,NONE,2022 New Zealand Gymnastics Championships - Artistic,Team & All-around Finals,,12.466,3.4,0,10.733,3.1,0,8.85,3.9,0,10.1,3.7,0,42.149,,2022-07-13
,Sophie Glasgow,Auckland,Step 8,NONE,2022 New Zealand Gymnastics Championships - Artistic,Team & All-around Finals,,12.066,3.2,0,10.233,2.3,0,11.0,3.9,0,10.3,3.6,0,43.599,,2022-07-13
,Merle Zibolsky,Auckland,Step 8,NONE,2022 New Zealand Gymnastics Championships - Artistic,Team & All-around Finals,,12.5,3.4,0,0.0,0.0,0,10.9,3.8,0,10.7,3.5,0,34.100,,2022-07-13
,Ariana Golding,Bay of Plenty,Step 8,NONE,2022 New Zealand Gymnastics Championships - Artistic,Team & All-around Finals,,12.733,3.4,0,12.2,3.7,0,12.75,4.4,0,10.7,4.0,0,48.383,,2022-07-13
,Montana Damerell,Bay of Plenty,Step 8,NONE,2022 New Zealand Gymnastics Championships - Artistic,Team & All-around Finals,,11.1,1.6,0,9.466,2.3,0,10.1,3.6,0,10.8,3.9,0,41.466,,2022-07-13
