,gnz-id,name,club,step,division,competition,round-type,fx-total,fx-d,fx-e,ph-total,ph-d,ph-e,sr-total,sr-d,sr-e,vt-total,vt-d,vt-e,pb-total,pb-d,pb-e,hb-total,hb-d,hb-e,aa-score,aa-rank,date-created
0,648952,Kaleb  Budd,Mt Tauhara,Level 1,NONE,Hastings Gymnastics Junior Competition 2022,All-around,10.3,1,9.3,0,0,0,10.7,2,8.7,11.65,2,9.65,11.1,2,9.1,10.75,2,8.75,54.500,,2022-06-18
1,688713,Peter  Rushton,Mt Tauhara,Level 1,NONE,Hastings Gymnastics Junior Competition 2022,All-around,8.8,1,7.8,0,0,0,7.45,1,6.45,10.65,2,8.65,10.55,2,8.55,10.85,2,8.85,48.300,,2022-06-18
2,671433,Oliver  Applegate,Mt Tauhara,Level 1,NONE,Hastings Gymnastics Junior Competition 2022,All-around,8.8,2,6.8,0,0,0,9.5,2,7.5,10.9,2,8.9,10.35,2,8.35,9.85,2,7.85,49.400,,2022-06-18
3,660462,Louie  Gribben,Mt Tauhara,Level 1,NONE,Hastings Gymnastics Junior Competition 2022,All-around,5.65,1,4.95,0,0,0,8.25,1,7.25,10.3,2,8.3,9.5,2,7.5,10.4,2,8.4,44.100,,2022-06-18
4,551076,Felix Honeyfield,OMNI,Level 1,NONE,Hastings Gymnastics Junior Competition 2022,All-around,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.000,,2022-06-18
5,660659,Adam Wellum,OMNI,Level 1,NONE,Hastings Gymnastics Junior Competition 2022,All-around,7.85,2,5.85,0,0,0,9.75,2,7.75,10.6,2,8.6,10.75,2,8.75,10.3,2,8.3,49.250,,2022-06-18
6,642625,Jacob Wairama,OMNI,Level 1,NONE,Hastings Gymnastics Junior Competition 2022,All-around,10.25,2,8.25,0,0,0,9.55,2,7.55,10.85,2,8.85,10.9,2,8.9,10.7,2,8.7,52.250,,2022-06-18
7,578631,Matthew Yang,OMNI,Level 1,NONE,Hastings Gymnastics Junior Competition 2022,All-around,9.6,2,7.6,0,0,0,10.05,2,8.05,11.0,2,9.0,10.2,2,8.2,9.9,2,7.9,50.750,,2022-06-18
8,662280,Ryder Arnold,OMNI,Level 1,NONE,Hastings Gymnastics Junior Competition 2022,All-around,8.8,2,6.8,0,0,0,10.05,2,8.05,10.75,2,8.75,9.35,2,7.35,10.9,2,8.9,49.850,,2022-06-18
9,606732,Ryder Pollock,OMNI,Level 1,NONE,Hastings Gymnastics Junior Competition 2022,All-around,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.000,,2022-06-18
