,gnz-id,name,club,step,division,competition,round-type,fx-total,fx-d,fx-e,ph-total,ph-d,ph-e,sr-total,sr-d,sr-e,vt-total,vt-d,vt-e,pb-total,pb-d,pb-e,hb-total,hb-d,hb-e,aa-score,aa-rank,date-created
0,296075,Zach Tomlinson,Manawatu Gymnastics,Level 1,NONE,Kapiti Championships,"AA, Team, App",10.0,2,8.0,0,0,0,8.4,1,7.4,11.3,2,9.3,10.5,2,8.5,9.7,2,7.7,49.900,,2022-06-25
1,578793,Max Pratt,Manawatu Gymnastics,Level 1,NONE,Kapiti Championships,"AA, Team, App",9.1,2,7.1,0,0,0,10.4,2,8.4,10.8,2,8.8,10.5,2,8.5,10.1,2,8.1,50.900,,2022-06-25
2,659474,Leonardo Saltini-Lozano,Manawatu Gymnastics,Level 1,NONE,Kapiti Championships,"AA, Team, App",8.8,2,6.8,0,0,0,9.6,2,7.6,10.5,2,8.5,11.3,2,9.3,11.0,2,9.0,51.200,,2022-06-25
3,672151,Nicholas Russell,Manawatu Gymnastics,Level 1,NONE,Kapiti Championships,"AA, Team, App",10.5,2,8.5,0,0,0,10.1,2,8.1,11.7,2,9.7,10.8,2,8.8,9.8,2,7.8,52.900,,2022-06-25
4,552529,Jonathan Jackson,Hutt Valley Gymnastics,Level 1,NONE,Kapiti Championships,"AA, Team, App",8.9,2,6.9,0,0,0,9.4,2,7.4,11.0,2,9.0,11.1,2,9.1,10.4,2,8.4,50.800,,2022-06-25
5,573192,Elliott Towers,Hutt Valley Gymnastics,Level 1,NONE,Kapiti Championships,"AA, Team, App",10.7,2,8.7,0,0,0,9.2,2,7.2,11.3,2,9.3,11.3,2,9.3,9.7,2,7.7,52.200,,2022-06-25
6,606958,Regan Sawyer,Hutt Valley Gymnastics,Level 1,NONE,Kapiti Championships,"AA, Team, App",11.0,2,9.0,0,0,0,10.6,2,8.6,11.5,2,9.5,11.2,2,9.2,10.9,2,8.9,55.200,,2022-06-25
7,284940,Colten de Ronde,Hutt Valley Gymnastics,Level 1,NONE,Kapiti Championships,"AA, Team, App",10.7,2,8.7,0,0,0,10.5,2,8.5,11.4,2,9.4,11.2,2,9.2,11.4,2,9.4,55.200,,2022-06-25
8,281246,Adam Fisher,Hutt Valley Gymnastics,Level 1,NONE,Kapiti Championships,"AA, Team, App",10.8,2,8.8,0,0,0,9.1,2,7.1,11.2,2,9.2,11.6,2,9.6,10.8,2,8.8,53.500,,2022-06-25
9,537877,Enoch McGregor,Whanganui Boys & Girls Gymnastics,Level 1,NONE,Kapiti Championships,"AA, Team, App",8.0,2,6.0,0,0,0,7.9,2,5.9,10.7,2,8.7,9.5,2,7.5,9.0,2,7.0,45.100,,2022-06-25
10,563786,Benjamin Christian,Whanganui Boys & Girls Gymnastics,Level 1,NONE,Kapiti Championships,"AA, Team, App",8.9,2,6.9,0,0,0,8.6,2,6.6,10.6,2,8.6,10.1,2,8.1,9.2,2,7.2,47.400,,2022-06-25
11,567903,Heston Patterson,Whanganui Boys & Girls Gymnastics,Level 1,NONE,Kapiti Championships,"AA, Team, App",8.7,2,6.7,0,0,0,6.0,0,6.0,10.8,2,8.8,10.8,2,8.8,10.2,2,8.2,46.500,,2022-06-25
12,680421,Nazareno Mazzieri,Whanganui Boys & Girls Gymnastics,Level 1,NONE,Kapiti Championships,"AA, Team, App",7.9,2,5.9,0,0,0,6.7,1,5.7,11.0,2,9.0,10.2,2,8.2,9.5,2,7.5,45.300,,2022-06-25
13,635487,Oliver Brock,Whanganui Boys & Girls Gymnastics,Level 1,NONE,Kapiti Championships,"AA, Team, App",9.7,2,7.7,0,0,0,9.6,2,7.6,11.1,2,9.1,10.6,2,8.6,9.9,2,7.9,50.900,,2022-06-25
14,621783,Patterson Tinsley,Whanganui Boys & Girls Gymnastics,Level 1,NONE,Kapiti Championships,"AA, Team, App",7.4,1,6.4,0,0,0,8.7,2,6.7,10.7,2,8.7,10.2,2,8.2,9.1,2,7.1,46.100,,2022-06-25
15,643028,Peter Flynn,Whanganui Boys & Girls Gymnastics,Level 1,NONE,Kapiti Championships,"AA, Team, App",9.2,2,7.2,0,0,0,9.2,2,7.2,9.3,2,7.3,10.8,2,8.8,11.3,2,9.3,49.800,,2022-06-25
16,621782,Stefanos Tinsley,Whanganui Boys & Girls Gymnastics,Level 1,NONE,Kapiti Championships,"AA, Team, App",8.6,2,6.6,0,0,0,7.1,1,6.1,10.6,2,8.6,9.6,2,7.6,10.4,2,8.4,46.300,,2022-06-25
17,594473,Ed Dickie,Whanganui Boys & Girls Gymnastics,Level 1,NONE,Kapiti Championships,"AA, Team, App",7.5,1,6.5,0,0,0,8.9,2,6.9,11.3,2,9.3,10.1,2,8.1,10.7,2,8.7,48.500,,2022-06-25
18,666264,Blair Davison,Whanganui Boys & Girls Gymnastics,Level 1,NONE,Kapiti Championships,"AA, Team, App",9.0,2,7.0,0,0,0,8.5,2,6.5,10.2,2,8.2,10.1,2,8.1,9.5,2,7.5,47.300,,2022-06-25
