gnz-id,name,club,step,division,competition,round-type,fx-total,fx-d,fx-e,fx-n,fx-rank,ph-total,ph-d,ph-e,ph-n,ph-rank,sr-total,sr-d,sr-e,sr-n,sr-rank,vt-total,vt-d,vt-e,vt-n,vt-rank,pb-total,pb-d,pb-e,pb-n,pb-rank,hb-total,hb-d,hb-e,hb-n,hb-rank,aa-score,aa-rank,date-created
662718,Caleb Bohnen,Hutt Valley Gymnastics,Level 4,NONE,Manawatu GymSports Junior Opens 2023,"All Around, App, Teams",10.05,2.0,8.05,0,2,8.6,2,6.6,0,7,10.75,2.0,8.75,0,2,10.75,2,8.75,0,6,11.3,2.3,9.0,0,1,8.75,1.0,7.75,0,7,60.200,3,2023-05-13T01:11:13.473Z
223130,Conor Pomare,Hutt Valley Gymnastics,Level 4,NONE,Manawatu GymSports Junior Opens 2023,"All Around, App, Teams",7.65,0.0,7.65,0,5,8.95,2,6.95,0,6,8.55,1.0,7.55,0,6,11.0,2,9.0,0,4,8.85,2.0,6.85,0,7,9.2,2.0,7.2,0,6,54.200,7,2023-05-13T01:16:26.632Z
510241,Nico Geldenhuys,Hutt Valley Gymnastics,Level 4,NONE,Manawatu GymSports Junior Opens 2023,"All Around, App, Teams",9.9,1.3,8.6,0,3,10.1,2,8.1,0,5,8.55,1.0,7.55,0,6,11.3,2,9.3,0,1,9.55,2.0,7.55,0,6,10.15,2.0,8.15,0,3,59.550,4,2023-05-13T01:16:59.005Z
266316,Remy Robert,Hutt Valley Gymnastics,Level 4,NONE,Manawatu GymSports Junior Opens 2023,"All Around, App, Teams",7.0,1.0,6.0,0,7,10.9,2,8.9,0,3,9.75,2.0,7.75,0,3,11.05,2,9.05,0,2,10.4,2.0,8.4,0,4,10.05,2.0,8.05,0,4,59.150,5,2023-05-13T01:09:33.001Z
271831,Andy Yang,OMNI Gymnastics Centre,Level 4,NONE,Manawatu GymSports Junior Opens 2023,"All Around, App, Teams",0.0,0.0,0.0,0,0,6.1,2,4.1,0,8,7.45,1.3,6.15,0,8,0.0,0,0.0,0,0,6.7,0.0,6.7,0,8,5.7,0.0,5.7,0,8,25.950,0,2023-05-13T01:15:06.897Z
271829,Jaymen Yang,OMNI Gymnastics Centre,Level 4,NONE,Manawatu GymSports Junior Opens 2023,"All Around, App, Teams",0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.000,0,2023-05-13T01:06:16.521Z
279721,Alexander de Vries,Manawatu GymSports,Level 4,NONE,Manawatu GymSports Junior Opens 2023,"All Around, App, Teams",7.15,0.0,7.15,0,6,11.3,2,9.3,0,1,8.8,1.0,7.8,0,5,7.85,2,5.85,0,7,10.6,2.3,8.3,0,3,10.45,2.6,7.85,0,1,56.150,6,2023-05-13T01:16:23.657Z
685399,Dexter Leauai,Manawatu GymSports,Level 4,NONE,Manawatu GymSports Junior Opens 2023,"All Around, App, Teams",9.5,1.0,8.5,0,4,11.15,2,9.15,0,2,9.25,1.0,8.25,0,4,10.8,2,8.8,0,5,10.3,2.3,8.0,0,5,10.25,2.0,8.25,0,2,61.250,2,2023-05-13T01:17:24.539Z
608271,Dylan Ware,Manawatu GymSports,Level 4,NONE,Manawatu GymSports Junior Opens 2023,"All Around, App, Teams",10.7,2.3,8.4,0,1,10.75,2,8.75,0,4,11.1,2.3,8.8,0,1,11.05,2,9.05,0,2,10.8,2.0,8.8,0,2,10.05,2.0,8.05,0,4,64.450,1,2023-05-13T01:18:13.191Z
290998,Harry Dawson,Manawatu GymSports,Level 4,NONE,Manawatu GymSports Junior Opens 2023,"All Around, App, Teams",0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.000,0,2023-05-13T01:06:28.246Z
